alternateNameId	geonameid	isolanguage	alternate name	isPreferredName	isShortName	isColloquial	isHistoric	from	to
17917646	2911297	lb	Hamburg						
17917647	2911297	li	Hamburg						
17917652	2911297	dag	Hamburg						
17917653	2911297	pih	Hamburg						
17917656	2911297	mg	Hamburg						
17917659	2911297	rmy	Hamburg						
17917665	2911297	ms	Hamburg						
17917668	2911297	ilo	Hamburg						
17917670	2911297	dsb	Hamburg						
17917671	2911297	na	Hamburg						
17917672	2911297	nb	Hamburg						
17917674	2911297	nl	Hamburg						
17917675	2911297	nn	Hamburg						
17917679	2911297	ang	Hamburg						
17917684	2911297	pl	Hamburg						
1598144	2911298	de	Hamburg	1.0					
1598145	2911298	en	Hamburg						
1598147	2911298	af	Hamburg						
1598148	2911298	als	Hamburg						
1598152	2911298	bs	Hamburg						
1598154	2911298	ca	Hamburg						
1598159	2911298	et	Hamburg						
1598164	2911298	ga	Hamburg						
1598166	2911298	hr	Hamburg						
1598167	2911298	hu	Hamburg						
1598168	2911298	id	Hamburg						
1598173	2911298	ku	Hamburg						
1598176	2911298	nb	Hamburg						
1598178	2911298	nl	Hamburg						
1598179	2911298	nn	Hamburg						
1598180	2911298	no	Hamburg						
1598181	2911298	pl	Hamburg						
1598183	2911298	ro	Hamburg						
1598185	2911298	sk	Hamburg						
1598186	2911298	sl	Hamburg						
1598188	2911298	sv	Hamburg						
1598189	2911298	tr	Hamburg						
1632998	2911298	vi	Hamburg						
1894952	2911298	io	Hamburg						
1980571	2911298	eu	Hamburg						
1980572	2911298	qu	Hamburg						
1980573	2911298	sw	Hamburg						
1980575	2911298	vo	Hamburg						
4215246	2911298		Hamburg						
8517318	2911516		Halle						
16661797	2911518		Halle						
15944457	2911519		Halle						
2014665	2911520	de	Halle						
2014666	2911520	fr	Halle						
2014667	2911520	es	Halle						
2014668	2911520	en	Halle						
2014669	2911520	ca	Halle						
2014670	2911520	da	Halle						
2014671	2911520	nl	Halle						
2014672	2911520	no	Halle						
2014673	2911520	vo	Halle						
4215260	2911520		Halle						
1635939	2911522	de	Halle		1.0				
1635940	2911522	pl	Halle						
1635941	2911522	en	Halle						
1635942	2911522	es	Halle						
1635944	2911522	ca	Halle						
1635945	2911522	da	Halle						
1635946	2911522	eo	Halle						
1635947	2911522	et	Halle						
1635948	2911522	fr	Halle						
1635952	2911522	nds	Halle						
1635953	2911522	nl	Halle						
1635954	2911522	no	Halle						
1901241	2911522	id	Halle						
1901242	2911522	vo	Halle						
4215261	2911522		Halle						
15944458	2911524		Halle						
16781675	2911527	de	Halle						
15944729	2913126		Haaren						
16661810	2917136		Gronau						
5722370	2917138		Gronau						
7565547	2917139		Gronau						
1613646	2918632	de	Göttingen						
1613647	2918632	en	Göttingen						
1613650	2918632	da	Göttingen						
1613651	2918632	eo	Göttingen						
1613652	2918632	fr	Göttingen						
1613653	2918632	id	Göttingen						
1613660	2918632	nl	Göttingen						
1613661	2918632	no	Göttingen						
1613664	2918632	ro	Göttingen						
1613666	2918632	sl	Göttingen						
1613667	2918632	sv	Göttingen						
1622263	2918632	et	Göttingen						
1898781	2918632	fi	Göttingen						
1898783	2918632	vo	Göttingen						
4215832	2918632		Göttingen						
1557469	2921044	af	Duitsland	1.0					
1557512	2921044	nl	Duitsland	1.0					
8517334	2924362		Friesland						
18247594	2925520	en	Frankfurt						
18247595	2925520	pl	Frankfurt						
1268192	2925533		Frankfurt						
1633017	2925533	en	Frankfurt						
1633022	2925533	ast	Frankfurt						
1633023	2925533	az	Frankfurt						
1633025	2925533	bs	Frankfurt						
1633028	2925533	cy	Frankfurt						
1633032	2925533	et	Frankfurt						
1633039	2925533	hu	Frankfurt						
1633040	2925533	id	Frankfurt						
1633041	2925533	is	Frankfurt						
1633046	2925533	ku	Frankfurt						
1633054	2925533	ro	Frankfurt						
1893958	2925533	ang	Frankfurt						
1893959	2925533	br	Frankfurt						
1893961	2925533	co	Frankfurt						
1893962	2925533	eu	Frankfurt						
1893965	2925533	fy	Frankfurt						
1893966	2925533	ga	Frankfurt						
1893967	2925533	gd	Frankfurt						
1893969	2925533	ia	Frankfurt						
1893971	2925533	io	Frankfurt						
1893973	2925533	ksh	Frankfurt						
1893974	2925533	kw	Frankfurt						
1893978	2925533	ms	Frankfurt						
1893979	2925533	na	Frankfurt						
1893980	2925533	nap	Frankfurt						
1893983	2925533	pdc	Frankfurt						
1893984	2925533	qu	Frankfurt						
1893985	2925533	rm	Frankfurt						
1893987	2925533	se	Frankfurt						
1893990	2925533	tet	Frankfurt						
1893991	2925533	tr	Frankfurt						
7995684	2925533	es	Frankfurt			1.0			
10841955	2925533	de	Frankfurt						
1635349	2925535	de	Frankfurt						
1635352	2925535	en	Frankfurt		1.0				
1635353	2925535	af	Frankfurt						
1985500	2925535	vi	Frankfurt						
7321988	2929880		Epe						
15947072	2930525		Emmen						
8003898	2931271	de	Elbe						
8517348	2934245		Düsseldorf						
13498941	2934245	de	Düsseldorf		1.0				
1600691	2934246	de	Düsseldorf						
1600693	2934246	es	Düsseldorf						
1600694	2934246	af	Düsseldorf						
1600697	2934246	bs	Düsseldorf						
1600698	2934246	ca	Düsseldorf						
1600699	2934246	cs	Düsseldorf						
1600700	2934246	da	Düsseldorf						
1600702	2934246	fi	Düsseldorf						
1600703	2934246	fr	Düsseldorf						
1600705	2934246	hu	Düsseldorf						
1600706	2934246	it	Düsseldorf						
1600713	2934246	nl	Düsseldorf						
1600714	2934246	no	Düsseldorf						
1600715	2934246	pl	Düsseldorf						
1600716	2934246	pt	Düsseldorf						
1600717	2934246	ro	Düsseldorf						
1600719	2934246	sk	Düsseldorf						
1600720	2934246	sv	Düsseldorf						
1600721	2934246	tr	Düsseldorf						
1620674	2934246	ksh	Düsseldorf						
1633434	2934246	et	Düsseldorf						
1633436	2934246	hr	Düsseldorf						
1633437	2934246	id	Düsseldorf						
1896075	2934246	vo	Düsseldorf						
1982238	2934246	nn	Düsseldorf						
10158846	2934246	en	Düsseldorf	1.0					
1602198	2934691	de	Duisburg						
1602199	2934691	en	Duisburg						
1602201	2934691	af	Duisburg						
1602203	2934691	eo	Duisburg						
1602204	2934691	et	Duisburg						
1602205	2934691	fi	Duisburg						
1602206	2934691	fr	Duisburg						
1602208	2934691	id	Duisburg						
1602209	2934691	it	Duisburg						
1602213	2934691	nl	Duisburg						
1602214	2934691	no	Duisburg						
1602215	2934691	pl	Duisburg						
1602218	2934691	sv	Duisburg						
1602219	2934691	tr	Duisburg						
1898036	2934691	ca	Duisburg						
1898037	2934691	da	Duisburg						
1898040	2934691	lb	Duisburg						
1898041	2934691	sk	Duisburg						
1898042	2934691	vo	Duisburg						
1983736	2934691	cs	Duisburg						
1983737	2934691	ro	Duisburg						
4217040	2934691		Duisburg						
16661873	2940130		Chemnitz						
15948337	2940131		Chemnitz						
1606513	2940132	de	Chemnitz						
1606514	2940132	en	Chemnitz						
1606515	2940132	es	Chemnitz						
1606518	2940132	da	Chemnitz						
1606519	2940132	eo	Chemnitz						
1606520	2940132	fr	Chemnitz						
1606522	2940132	id	Chemnitz						
1606523	2940132	it	Chemnitz						
1606526	2940132	nl	Chemnitz						
1606527	2940132	no	Chemnitz						
1606528	2940132	pl	Chemnitz						
1606529	2940132	pt	Chemnitz						
1606531	2940132	sv	Chemnitz						
1628536	2940132	et	Chemnitz						
1628537	2940132	fi	Chemnitz						
1899124	2940132	cs	Chemnitz						
1899127	2940132	tr	Chemnitz						
1899128	2940132	vo	Chemnitz						
1985325	2940132	ro	Chemnitz						
1985327	2940132	vi	Chemnitz						
4217585	2940132		Chemnitz						
1269452	2940354		Kampen						
1269453	2940355		Kampen						
2080252	2944387	de	Bremen	1.0	1.0				
2080253	2944387	es	Bremen	1.0					
2185050	2944387		Bremen	1.0	1.0				
1600858	2944388	de	Bremen						
1600859	2944388	en	Bremen						
1600860	2944388	es	Bremen						
1600861	2944388	als	Bremen						
1600864	2944388	ca	Bremen						
1600866	2944388	et	Bremen						
1600869	2944388	is	Bremen						
1600876	2944388	nds	Bremen						
1600877	2944388	nl	Bremen						
1600879	2944388	pt	Bremen						
1600881	2944388	hbs	Bremen						
1600884	2944388	sv	Bremen						
1600885	2944388	tr	Bremen						
1897550	2944388	eu	Bremen						
1897551	2944388	fi	Bremen						
1897552	2944388	hr	Bremen						
1983147	2944388	sw	Bremen						
1983148	2944388	vi	Bremen						
1983149	2944388	vo	Bremen						
13826077	2944389		Bremen						
11664449	2945023		Braunschweig						
1606700	2945024	de	Braunschweig						
1606701	2945024	en	Braunschweig						
1606704	2945024	eo	Braunschweig						
1606705	2945024	et	Braunschweig						
1606706	2945024	fi	Braunschweig						
1606708	2945024	hu	Braunschweig						
1606709	2945024	id	Braunschweig						
